COD_SAIDA,COD_OP,COD_OS,SKU,NOME_ARQUIVO,ESCOLA,TIRAGEM,PAGINACAO,MARCA,REGIAO,SEGMENTO,ENSINO,TURNO,MODELO,MATERIAL,SEPARACAO,MIOLO_PAPEL,MIOLO_FORMATO,MIOLO_GRAMATURA,MIOLO_COR,CAPA_TIPO,ACABAMENTO1,REFILE,FORMATO_FINAL,MAQUINARIO,DATA_SAIDA,DATA_ENTREGA
ELITE2024-12-11,0103,,ELITE2024-12-11c338f723f0dd2162d2bf031e50b9b103007189d8351254a62d8c7df9c02c9c3f,Bolsão 2025 - versão 3 - 9º ano,Opção Mauá,10,7,ELITE,SP,EFAF,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0103,,ELITE2024-12-11c338f723f0dd2162d2bf031e50b9b103007189d8351254a62d8c7df9c02c9c3f,Bolsão 2025 - versão 3 - 9º ano,JAÚ,10,7,ELITE,SP,EFAF,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0103,,ELITE2024-12-11c338f723f0dd2162d2bf031e50b9b103007189d8351254a62d8c7df9c02c9c3f,Bolsão 2025 - versão 3 - 9º ano,TABOÃO DA SERRA,10,7,ELITE,SP,EFAF,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0103,,ELITE2024-12-11c338f723f0dd2162d2bf031e50b9b103007189d8351254a62d8c7df9c02c9c3f,Bolsão 2025 - versão 3 - 9º ano,Itatiba,10,7,ELITE,SP,EFAF,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0103,,ELITE2024-12-11c338f723f0dd2162d2bf031e50b9b103007189d8351254a62d8c7df9c02c9c3f,Bolsão 2025 - versão 3 - 9º ano,Jundiaí,10,7,ELITE,SP,EFAF,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0103,,ELITE2024-12-11c338f723f0dd2162d2bf031e50b9b103007189d8351254a62d8c7df9c02c9c3f,Bolsão 2025 - versão 3 - 9º ano,IDESA TAUBATÉ/SP,10,7,ELITE,SP,EFAF,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0103,,ELITE2024-12-11c338f723f0dd2162d2bf031e50b9b103007189d8351254a62d8c7df9c02c9c3f,Bolsão 2025 - versão 3 - 9º ano,Cachoeirinha,10,7,ELITE,SP,EFAF,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0103,,ELITE2024-12-11c338f723f0dd2162d2bf031e50b9b103007189d8351254a62d8c7df9c02c9c3f,Bolsão 2025 - versão 3 - 9º ano,Itaquera,10,7,ELITE,SP,EFAF,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0102,,ELITE2024-12-11c338f723f0dd2162d2bf031e50b9b103007189d8351254a62d8c7df9c02c9c3f,Bolsão 2025 - versão 3 - 9º ano,Atopp Londrina,10,7,ELITE,SUL,EFAF,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0102,,ELITE2024-12-11c338f723f0dd2162d2bf031e50b9b103007189d8351254a62d8c7df9c02c9c3f,Bolsão 2025 - versão 3 - 9º ano,Cascavel,10,7,ELITE,SUL,EFAF,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0102,,ELITE2024-12-11c338f723f0dd2162d2bf031e50b9b103007189d8351254a62d8c7df9c02c9c3f,Bolsão 2025 - versão 3 - 9º ano,CEB São José,10,7,ELITE,SUL,EFAF,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0102,,ELITE2024-12-11c338f723f0dd2162d2bf031e50b9b103007189d8351254a62d8c7df9c02c9c3f,Bolsão 2025 - versão 3 - 9º ano,Curitiba Novo Mundo,10,7,ELITE,SUL,EFAF,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0102,,ELITE2024-12-11c338f723f0dd2162d2bf031e50b9b103007189d8351254a62d8c7df9c02c9c3f,Bolsão 2025 - versão 3 - 9º ano,Ponta Grossa,10,7,ELITE,SUL,EFAF,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0102,,ELITE2024-12-11c338f723f0dd2162d2bf031e50b9b103007189d8351254a62d8c7df9c02c9c3f,Bolsão 2025 - versão 3 - 9º ano,SJP - Ambiental,10,7,ELITE,SUL,EFAF,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0102,,ELITE2024-12-11c338f723f0dd2162d2bf031e50b9b103007189d8351254a62d8c7df9c02c9c3f,Bolsão 2025 - versão 3 - 9º ano,SJP - Centro,10,7,ELITE,SUL,EFAF,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0102,,ELITE2024-12-11c338f723f0dd2162d2bf031e50b9b103007189d8351254a62d8c7df9c02c9c3f,Bolsão 2025 - versão 3 - 9º ano,Umuarama,10,7,ELITE,SUL,EFAF,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-17,,,ELITE2024-12-17c338f723f0dd2162d2bf031e50b9b103007189d8351254a62d8c7df9c02c9c3f,Bolsão 2025 - versão 3 - 9º ano,Vila Velha,10,7,ELITE,ES,EFAF,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-17,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-1817ab64ae910ec8b6c6d946d05bbf86b00699bf39546c8afafc94eb631ad64f99,Bolsão 2025 - versão 3 - 1ª Série,Bangu,10,8,ELITE,RJ,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-1817ab64ae910ec8b6c6d946d05bbf86b00699bf39546c8afafc94eb631ad64f99,Bolsão 2025 - versão 3 - 1ª Série,Campo Grande 1,10,8,ELITE,RJ,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-1817ab64ae910ec8b6c6d946d05bbf86b00699bf39546c8afafc94eb631ad64f99,Bolsão 2025 - versão 3 - 1ª Série,Duque de Caxias,10,8,ELITE,RJ,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-1817ab64ae910ec8b6c6d946d05bbf86b00699bf39546c8afafc94eb631ad64f99,Bolsão 2025 - versão 3 - 1ª Série,Guadalupe,10,8,ELITE,RJ,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-1817ab64ae910ec8b6c6d946d05bbf86b00699bf39546c8afafc94eb631ad64f99,Bolsão 2025 - versão 3 - 1ª Série,Iguaçuano,10,8,ELITE,RJ,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-1817ab64ae910ec8b6c6d946d05bbf86b00699bf39546c8afafc94eb631ad64f99,Bolsão 2025 - versão 3 - 1ª Série,Ilha do Governador,10,8,ELITE,RJ,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-1817ab64ae910ec8b6c6d946d05bbf86b00699bf39546c8afafc94eb631ad64f99,Bolsão 2025 - versão 3 - 1ª Série,Irajá,10,8,ELITE,RJ,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-1817ab64ae910ec8b6c6d946d05bbf86b00699bf39546c8afafc94eb631ad64f99,Bolsão 2025 - versão 3 - 1ª Série,Madureira 2,10,8,ELITE,RJ,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-1817ab64ae910ec8b6c6d946d05bbf86b00699bf39546c8afafc94eb631ad64f99,Bolsão 2025 - versão 3 - 1ª Série,Nilópolis,10,8,ELITE,RJ,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-1817ab64ae910ec8b6c6d946d05bbf86b00699bf39546c8afafc94eb631ad64f99,Bolsão 2025 - versão 3 - 1ª Série,Norte Shopping,10,8,ELITE,RJ,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-1817ab64ae910ec8b6c6d946d05bbf86b00699bf39546c8afafc94eb631ad64f99,Bolsão 2025 - versão 3 - 1ª Série,Realengo,10,8,ELITE,RJ,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-1817ab64ae910ec8b6c6d946d05bbf86b00699bf39546c8afafc94eb631ad64f99,Bolsão 2025 - versão 3 - 1ª Série,Santa Cruz,10,8,ELITE,RJ,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-1817ab64ae910ec8b6c6d946d05bbf86b00699bf39546c8afafc94eb631ad64f99,Bolsão 2025 - versão 3 - 1ª Série,São Gonçalo,10,8,ELITE,RJ,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-1817ab64ae910ec8b6c6d946d05bbf86b00699bf39546c8afafc94eb631ad64f99,Bolsão 2025 - versão 3 - 1ª Série,São João de Meriti,10,8,ELITE,RJ,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-1817ab64ae910ec8b6c6d946d05bbf86b00699bf39546c8afafc94eb631ad64f99,Bolsão 2025 - versão 3 - 1ª Série,Taquara,10,8,ELITE,RJ,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-1817ab64ae910ec8b6c6d946d05bbf86b00699bf39546c8afafc94eb631ad64f99,Bolsão 2025 - versão 3 - 1ª Série,Tijuca,10,8,ELITE,RJ,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-1817ab64ae910ec8b6c6d946d05bbf86b00699bf39546c8afafc94eb631ad64f99,Bolsão 2025 - versão 3 - 1ª Série,Três Rios,10,8,ELITE,RJ,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-1817ab64ae910ec8b6c6d946d05bbf86b00699bf39546c8afafc94eb631ad64f99,Bolsão 2025 - versão 3 - 1ª Série,Vila Valqueire,10,8,ELITE,RJ,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-1817ab64ae910ec8b6c6d946d05bbf86b00699bf39546c8afafc94eb631ad64f99,Bolsão 2025 - versão 3 - 1ª Série,Bonsucesso,10,8,ELITE,RJ,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-1817ab64ae910ec8b6c6d946d05bbf86b00699bf39546c8afafc94eb631ad64f99,Bolsão 2025 - versão 3 - 1ª Série,Itaguai,10,8,ELITE,RJ,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-05,0101,,ELITE2024-12-0517ab64ae910ec8b6c6d946d05bbf86b00699bf39546c8afafc94eb631ad64f99,Bolsão 2025 - versão 3 - 1ª Série,CEAC Gama,10,8,ELITE,CENTRO,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-05,2024-12-19
ELITE2024-12-05,0101,,ELITE2024-12-0517ab64ae910ec8b6c6d946d05bbf86b00699bf39546c8afafc94eb631ad64f99,Bolsão 2025 - versão 3 - 1ª Série,Goiânia Parque das Laranjeiras,10,8,ELITE,CENTRO,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-05,2024-12-19
ELITE2024-12-05,0101,,ELITE2024-12-0517ab64ae910ec8b6c6d946d05bbf86b00699bf39546c8afafc94eb631ad64f99,Bolsão 2025 - versão 3 - 1ª Série,Guará,10,8,ELITE,CENTRO,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-05,2024-12-19
ELITE2024-12-05,0101,,ELITE2024-12-0517ab64ae910ec8b6c6d946d05bbf86b00699bf39546c8afafc94eb631ad64f99,Bolsão 2025 - versão 3 - 1ª Série,Dourados,10,8,ELITE,CENTRO,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-05,2024-12-19
ELITE2024-12-05,0101,,ELITE2024-12-0517ab64ae910ec8b6c6d946d05bbf86b00699bf39546c8afafc94eb631ad64f99,Bolsão 2025 - versão 3 - 1ª Série,Mace Campo Grande,10,8,ELITE,CENTRO,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-05,2024-12-19
ELITE2024-12-05,0101,,ELITE2024-12-0517ab64ae910ec8b6c6d946d05bbf86b00699bf39546c8afafc94eb631ad64f99,Bolsão 2025 - versão 3 - 1ª Série,Ponta Porã,10,8,ELITE,CENTRO,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-05,2024-12-19
ELITE2024-12-11,0103,,ELITE2024-12-1117ab64ae910ec8b6c6d946d05bbf86b00699bf39546c8afafc94eb631ad64f99,Bolsão 2025 - versão 3 - 1ª Série,CUB Mar Paulista,10,8,ELITE,SP,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0103,,ELITE2024-12-1117ab64ae910ec8b6c6d946d05bbf86b00699bf39546c8afafc94eb631ad64f99,Bolsão 2025 - versão 3 - 1ª Série,Floresta,10,8,ELITE,SP,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0103,,ELITE2024-12-1117ab64ae910ec8b6c6d946d05bbf86b00699bf39546c8afafc94eb631ad64f99,Bolsão 2025 - versão 3 - 1ª Série,Ideal Santo André,10,8,ELITE,SP,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0103,,ELITE2024-12-1117ab64ae910ec8b6c6d946d05bbf86b00699bf39546c8afafc94eb631ad64f99,Bolsão 2025 - versão 3 - 1ª Série,Santana,10,8,ELITE,SP,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0103,,ELITE2024-12-1117ab64ae910ec8b6c6d946d05bbf86b00699bf39546c8afafc94eb631ad64f99,Bolsão 2025 - versão 3 - 1ª Série,Piracicaba,10,8,ELITE,SP,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0103,,ELITE2024-12-1117ab64ae910ec8b6c6d946d05bbf86b00699bf39546c8afafc94eb631ad64f99,Bolsão 2025 - versão 3 - 1ª Série,Monteiro Lobato Itu,10,8,ELITE,SP,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0103,,ELITE2024-12-1117ab64ae910ec8b6c6d946d05bbf86b00699bf39546c8afafc94eb631ad64f99,Bolsão 2025 - versão 3 - 1ª Série,Opção Mauá,10,8,ELITE,SP,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0103,,ELITE2024-12-1117ab64ae910ec8b6c6d946d05bbf86b00699bf39546c8afafc94eb631ad64f99,Bolsão 2025 - versão 3 - 1ª Série,JAÚ,10,8,ELITE,SP,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0103,,ELITE2024-12-1117ab64ae910ec8b6c6d946d05bbf86b00699bf39546c8afafc94eb631ad64f99,Bolsão 2025 - versão 3 - 1ª Série,TABOÃO DA SERRA,10,8,ELITE,SP,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0103,,ELITE2024-12-1117ab64ae910ec8b6c6d946d05bbf86b00699bf39546c8afafc94eb631ad64f99,Bolsão 2025 - versão 3 - 1ª Série,Itatiba,10,8,ELITE,SP,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0103,,ELITE2024-12-1117ab64ae910ec8b6c6d946d05bbf86b00699bf39546c8afafc94eb631ad64f99,Bolsão 2025 - versão 3 - 1ª Série,Jundiaí,10,8,ELITE,SP,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0103,,ELITE2024-12-1117ab64ae910ec8b6c6d946d05bbf86b00699bf39546c8afafc94eb631ad64f99,Bolsão 2025 - versão 3 - 1ª Série,IDESA TAUBATÉ/SP,10,8,ELITE,SP,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0103,,ELITE2024-12-1117ab64ae910ec8b6c6d946d05bbf86b00699bf39546c8afafc94eb631ad64f99,Bolsão 2025 - versão 3 - 1ª Série,Cachoeirinha,10,8,ELITE,SP,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0103,,ELITE2024-12-1117ab64ae910ec8b6c6d946d05bbf86b00699bf39546c8afafc94eb631ad64f99,Bolsão 2025 - versão 3 - 1ª Série,Itaquera,10,8,ELITE,SP,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0102,,ELITE2024-12-1117ab64ae910ec8b6c6d946d05bbf86b00699bf39546c8afafc94eb631ad64f99,Bolsão 2025 - versão 3 - 1ª Série,Atopp Londrina,10,8,ELITE,SUL,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0102,,ELITE2024-12-1117ab64ae910ec8b6c6d946d05bbf86b00699bf39546c8afafc94eb631ad64f99,Bolsão 2025 - versão 3 - 1ª Série,Cascavel,10,8,ELITE,SUL,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0102,,ELITE2024-12-1117ab64ae910ec8b6c6d946d05bbf86b00699bf39546c8afafc94eb631ad64f99,Bolsão 2025 - versão 3 - 1ª Série,CEB São José,10,8,ELITE,SUL,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0102,,ELITE2024-12-1117ab64ae910ec8b6c6d946d05bbf86b00699bf39546c8afafc94eb631ad64f99,Bolsão 2025 - versão 3 - 1ª Série,Curitiba Novo Mundo,10,8,ELITE,SUL,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0102,,ELITE2024-12-1117ab64ae910ec8b6c6d946d05bbf86b00699bf39546c8afafc94eb631ad64f99,Bolsão 2025 - versão 3 - 1ª Série,Ponta Grossa,10,8,ELITE,SUL,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0102,,ELITE2024-12-1117ab64ae910ec8b6c6d946d05bbf86b00699bf39546c8afafc94eb631ad64f99,Bolsão 2025 - versão 3 - 1ª Série,SJP - Ambiental,10,8,ELITE,SUL,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0102,,ELITE2024-12-1117ab64ae910ec8b6c6d946d05bbf86b00699bf39546c8afafc94eb631ad64f99,Bolsão 2025 - versão 3 - 1ª Série,SJP - Centro,10,8,ELITE,SUL,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0102,,ELITE2024-12-1117ab64ae910ec8b6c6d946d05bbf86b00699bf39546c8afafc94eb631ad64f99,Bolsão 2025 - versão 3 - 1ª Série,Umuarama,10,8,ELITE,SUL,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-17,,,ELITE2024-12-1717ab64ae910ec8b6c6d946d05bbf86b00699bf39546c8afafc94eb631ad64f99,Bolsão 2025 - versão 3 - 1ª Série,Vila Velha,10,8,ELITE,ES,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-17,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-182b8047916142ffd1f1d34ca7be0688e02be25325b01433ed112b9ad522599296,Bolsão 2025 - versão 3 - 2ª Série,Bangu,10,8,ELITE,RJ,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-182b8047916142ffd1f1d34ca7be0688e02be25325b01433ed112b9ad522599296,Bolsão 2025 - versão 3 - 2ª Série,Campo Grande 1,10,8,ELITE,RJ,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-182b8047916142ffd1f1d34ca7be0688e02be25325b01433ed112b9ad522599296,Bolsão 2025 - versão 3 - 2ª Série,Duque de Caxias,10,8,ELITE,RJ,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-182b8047916142ffd1f1d34ca7be0688e02be25325b01433ed112b9ad522599296,Bolsão 2025 - versão 3 - 2ª Série,Guadalupe,10,8,ELITE,RJ,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-182b8047916142ffd1f1d34ca7be0688e02be25325b01433ed112b9ad522599296,Bolsão 2025 - versão 3 - 2ª Série,Iguaçuano,10,8,ELITE,RJ,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-182b8047916142ffd1f1d34ca7be0688e02be25325b01433ed112b9ad522599296,Bolsão 2025 - versão 3 - 2ª Série,Ilha do Governador,10,8,ELITE,RJ,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-182b8047916142ffd1f1d34ca7be0688e02be25325b01433ed112b9ad522599296,Bolsão 2025 - versão 3 - 2ª Série,Irajá,10,8,ELITE,RJ,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-182b8047916142ffd1f1d34ca7be0688e02be25325b01433ed112b9ad522599296,Bolsão 2025 - versão 3 - 2ª Série,Madureira 2,10,8,ELITE,RJ,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-182b8047916142ffd1f1d34ca7be0688e02be25325b01433ed112b9ad522599296,Bolsão 2025 - versão 3 - 2ª Série,Nilópolis,10,8,ELITE,RJ,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-182b8047916142ffd1f1d34ca7be0688e02be25325b01433ed112b9ad522599296,Bolsão 2025 - versão 3 - 2ª Série,Norte Shopping,10,8,ELITE,RJ,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-182b8047916142ffd1f1d34ca7be0688e02be25325b01433ed112b9ad522599296,Bolsão 2025 - versão 3 - 2ª Série,Realengo,10,8,ELITE,RJ,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
